name,price,main_category,sub_category,url,image_url,discount
Apricot with Seed 500G,Rs. 863,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-with-seed-500g/12637082,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Fine Life Almonds American 500GM,"Rs. 2,390",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-500gm/12622881,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Cashew Nuts Roasted 500G,"Rs. 3,319",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-cashew-nuts-roasted-500g/12623924,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Walnuts without Shell 500GM,"Rs. 2,050",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-walnuts-without-shell-500gm/12635839,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Pistachios without Shell 500G,"Rs. 3,393",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachios-without-shell-500g/12623925,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Pistachio With Shell Per 250GM,"Rs. 1,659",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/pistachio-with-shell-per-250gm/12621652,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Pistachios W/O Shell 500GM,"Rs. 5,885",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachios-w/o-shell-500gm/12635838,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Pistachio Salted per KG,"Rs. 1,659",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachio-salted-per-kg/12640038,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Almonds American 1KG,"Rs. 4,897",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-1kg/12623920,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Cashew Nuts 500GM,"Rs. 3,245",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-cashew-nuts-500gm/12623922,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life APRICOT WO/SEED 500G,Rs. 813,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-apricot-wo/seed-500g/12623931,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Fried Onion 250GM,Rs. 199,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fried-onion-250gm/29587909,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Peanuts Roasted Per 250GM,Rs. 437,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-roasted-per-250gm/12621862,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dates Karbalain 1KG,Rs. 799,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-karbalain-1kg/12623544,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,16% OFF - Ramzan Special
Dates Ajwa 200GM,"Rs. 1,140",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-ajwa-200gm/12640833,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Plums Sweet 250GM,Rs. 300,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/plums-sweet-250gm/12622819,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
OK Khopra Dates 500GM,Rs. 429,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/ok-khopra-dates-500gm/12625444,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,11% OFF - Ramzan Special
Almond Special Per 250GM,Rs. 887,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/almond-special-per-250gm/12624492,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Zahedi  Dates 800GM,Rs. 790,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/zahedi--dates-800gm/12642894,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Almonds American 250GM,"Rs. 1,254",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/almonds-american-250gm/12623371,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Dates Amber 200g,"Rs. 1,162",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-amber-200g/12640839,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dates Kalmi 400GM,"Rs. 1,702",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-kalmi-400gm/12625235,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Imli Per 500GM,Rs. 400,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/imli-per-500gm/12620203,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Fig(Injeer) Per 250GM,"Rs. 1,375",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fig(injeer)-per-250gm/12621000,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
OK Khopra Dates 800GM,Rs. 699,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/ok-khopra-dates-800gm/12622403,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,11% OFF - Ramzan Special
Raisin Kandhari Per 250GM,Rs. 522,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-kandhari-per-250gm/12622407,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Walnuts Per 250GM,"Rs. 1,109",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/walnuts-per-250gm/12620558,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Peanuts Premium with Shell per KG,"Rs. 1,300",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-premium-with-shell-per-kg/12640745,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,17% OFF - Online Exclusive
Roasted Cashew Per 250GM,"Rs. 1,678",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/roasted-cashew-per-250gm/12621488,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Raisin Crystal (Irani) Per 250GM,Rs. 344,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-crystal-(irani)-per-250gm/12620355,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Imli Thai 500GM,Rs. 388,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/imli-thai-500gm/12621998,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Roasted Special Mix Nuts Per 250GM,Rs. 922,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/roasted-special-mix-nuts-per-250gm/12625038,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Figs Dry 250GM,"Rs. 1,438",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/figs-dry-250gm/12622938,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Coconut Powder Per 250GM,Rs. 381,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-powder-per-250gm/12623015,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Peanuts Whole per 250GM,Rs. 287,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-whole-per-250gm/12621817,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Coconut Cup Per 250GM,Rs. 463,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-cup-per-250gm/12620850,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Mix Dry Fruit Per 250GM,Rs. 850,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/mix-dry-fruit-per-250gm/12625267,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,15% OFF - Weekend
Apricot With Seed Per 250GM,Rs. 569,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-with-seed-per-250gm/12623264,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Apricot Without Seed Per 250 GM,Rs. 547,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-without-seed-per-250-gm/12625055,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Raisin Crystal 250GM,Rs. 499,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-crystal-250gm/12635113,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Coconut Slices Weighted per 250GM,Rs. 453,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-slices-weighted-per-250gm/12640039,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sundarkhani Raisin 250GM,Rs. 563,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/sundarkhani-raisin-250gm/12625032,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
PEANUT RSTD 500G,Rs. 825,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanut-rstd-500g/12623435,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Walnut With Shell 500 GM,Rs. 875,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/walnut-with-shell-500-gm/12625439,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Chilghozay (Pine Seeds) Banu 500GM Packed,"Rs. 7,500",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/chilghozay-(pine-seeds)-banu-500gm-packed/12623346,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Fine Life Almonds American Roasted 500GM,"Rs. 2,581",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-roasted-500gm/12623352,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,6% OFF
Chilghozay (Pine Seeds) 250GM Packed,"Rs. 3,750",Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/chilghozay-(pine-seeds)-250gm-packed/12623362,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dates Aseel With Cashewnut 400GM,Rs. 299,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-aseel-with-cashewnut-400gm/61703590,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dates Aseel Pitted 400GM,Rs. 199,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-aseel-pitted-400gm/61875123,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Fried Onion 500GM,Rs. 399,Fruits And Vegetables,Dry Fruits and Nuts,https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fried-onion-500gm/29298689,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Chicken Karahi Cut Per 250gm,Rs. 142,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-karahi-cut-per-250gm-/12624563,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,8% OFF - Weekend Offer
"Chicken per KG (w/o Neck, Giblets)",Rs. 497,Meat,Chicken,"https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-per-kg-(w/o-neck,-giblets)/12636998",https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF - Weekend Deal
Chicken Breast Boneless Per 250gm,Rs. 231,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-breast-boneless-per-250gm--/12622876,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Chicken Biryani Cut Per 250gm,Rs. 142,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-biryani-cut-per-250gm/12623296,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,5% OFF - Weekend Deal
Chicken Leg Tikka per 1000gm,Rs. 568,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-leg-tikka-per-1000gm/12624575,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Chicken Qorma Cut Per 250GM,Rs. 142,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-qorma-cut-per-250gm/12623285,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,8% OFF - Weekend Offer
Chicken Boneless Handi Cut (Cubes) Per 250GM,Rs. 263,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-boneless-handi-cut-(cubes)-per-250gm/12626015,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Chicken DrumSticks per 1000GM,Rs. 568,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-drumsticks-per-1000gm-/12621911,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,14% OFF - Weekend Offer
Chicken Breast Tikka Per 250GM,Rs. 142,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-breast-tikka-per-250gm/12624574,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Chicken Mince Per 250gm,Rs. 181,Meat,Chicken,https://www.metro-online.pk/detail/fresh-food/meat/chicken/chicken-mince-per-250gm-/12620195,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Beef Mince per 250gm,Rs. 275,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/beef-mince-per-250gm/12620019,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,8% OFF - Weekend Offer
Veal Mince Per 250gm,Rs. 400,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-mince-per-250gm-/12620071,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF - Weekend Offer
Veal Pulao Cut (with bones) Per 250gm,Rs. 397,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-pulao-cut-(with-bones)-per-250gm/12621894,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Weekend Deal
Veal Boti (Boneless) Per 250gm,Rs. 447,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-boti-(boneless)-per-250gm--/12620504,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Beef Boti Boneless Per 250gm,Rs. 412,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/beef-boti-boneless-per-250gm-/12622561,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Veal Loaf (boneless) Per 500GM,Rs. 895,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-loaf-(boneless)-per-500gm/12620128,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Beef Loaf Boneless per 250gm,Rs. 407,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/beef-loaf-boneless-per-250gm/12620074,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Veal Back Chop Per 250gm,Rs. 425,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/veal-back-chop-per-250gm--/12623057,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Strip Steak Boneless Per 250gm,Rs. 425,Meat,Beef,https://www.metro-online.pk/detail/fresh-food/meat/beef/strip-steak-boneless-per-250gm--/12624987,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
